0.0352569,1234.17
0.0354495,1217.59
0.0356422,1198.2
0.0358349,1178.65
0.0360275,1151.91
0.0362202,1126.16
0.0364128,1104.28
0.0366055,1083.74
0.0367982,1061.59
0.0369908,1039.34
0.0371835,1015.84
0.0373761,989.712
0.0375688,961.595
0.0377615,932.977
0.0379541,904.934
0.0381468,877.738
0.0383395,851.617
0.0385321,826.564
0.0387248,802.447
0.0389174,779.294
0.0391101,757.141
0.0393028,735.957
0.0394954,715.792
0.0396881,696.583
0.0398807,678.286
0.0400734,660.846
0.0402661,644.183
0.0404587,628.226
0.0406514,612.955
0.040844,598.333
0.0410367,584.311
0.0412294,570.868
0.041422,546.998
0.0416147,518.909
0.0418073,492.086
0.042,468.811
0.0421927,449.342
0.0423853,433.222
0.042578,419.831
0.0427706,408.588
0.0429633,399.014
0.043156,390.732
0.0433486,383.456
0.0435413,376.966
0.0437339,371.099
0.0439266,365.728
0.0441193,360.758
0.0443119,356.114
0.0445046,351.739
0.0446972,347.588
0.0448899,343.627
0.0450826,339.826
0.0452752,336.165
0.0454679,332.625
0.0456606,329.192
0.0458532,325.855
0.0460459,322.603
0.0462385,319.429
0.0464312,316.326
0.0466239,313.289
0.0468165,310.315
0.0470092,307.398
0.0472018,304.535
0.0473945,301.726
0.0475872,299.019
0.0477798,298.069
0.0479725,316.686
0.0481651,401.227
0.0483578,550.498
0.0485505,701.041
0.0487431,809.015
0.0489358,877.608
0.0491284,916.935
0.0493211,937.143
0.0495138,946.604
0.0497064,950.169
0.0498991,950.326
0.0500917,948.35
0.0502844,944.436
0.0504771,938.333
0.0506697,930.891
0.0508624,922.861
0.051055,914.409
0.0512477,905.66
0.0514404,896.357
0.051633,886.354
0.0518257,875.355
0.0520183,863.249
0.052211,850.177
0.0524037,836.551
0.0525963,822.605
0.052789,808.494
0.0529817,794.342
0.0531743,780.282
0.053367,766.414
0.0535596,752.784
0.0537523,739.391
0.053945,726.252
0.0541376,713.431
0.0543303,700.916
0.0545229,688.69
0.0547156,676.754
0.0549083,665.129
0.0551009,650.675
0.0552936,632.85
0.0554862,613.038
0.0556789,592.867
0.0558716,573.483
0.0560642,555.506
0.0562569,539.17
0.0564495,524.499
0.0566422,511.368
0.0568349,499.611
0.0570275,489.064
0.0572202,479.548
0.0574128,470.909
0.0576055,463.016
0.0577982,455.759
0.0579908,449.043
0.0581835,442.789
0.0583761,436.931
0.0585688,431.414
0.0587615,426.192
0.0589541,421.225
0.0591468,416.483
0.0593394,411.936
0.0595321,407.562
0.0597248,403.343
0.0599174,399.261
0.0601101,395.303
0.0603028,391.457
0.0604954,387.713
0.0606881,384.062
0.0608807,380.498
0.0610734,377.013
0.0612661,373.604
0.0614587,370.295
0.0616514,367.662
0.061844,369.804
0.0620367,388.228
0.0622294,432.215
0.062422,495.35
0.0626147,562.805
0.0628073,623.252
0.063,673.701
0.0631927,713.831
0.0633853,744.619
0.063578,767.681
0.0637706,784.849
0.0639633,797.264
0.064156,805.756
0.0643486,811.275
0.0645413,814.639
0.0647339,816.438
0.0649266,817.06
0.0651193,816.651
0.0653119,815.273
0.0655046,813.097
0.0656972,810.376
0.0658899,807.2
0.0660826,803.575
0.0662752,799.5
0.0664679,794.953
0.0666606,789.854
0.0668532,784.132
0.0670459,777.817
0.0672385,770.996
0.0674312,763.77
0.0676239,756.213
0.0678165,748.39
0.0680092,740.381
0.0682018,732.242
0.0683945,724.008
0.0685872,715.736
0.0687798,707.514
0.0689725,698.455
0.0691651,687.765
0.0693578,675.367
0.0695505,661.729
0.0697431,647.447
